from-ID	to-ID	edge-kind	chapter	status	edge-class	resolution	kind-basis	evidence
EFF.HE3.16	EFF.GENIND.54	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 21 | `GENIND_PROOF_2026-08-08.md:GENIND-H(n)` | 7 | The package HE3.C reports on | s1 | —
EFF.HE3.16	EFF.GRTJC.62	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 34 | `GRTJC_PROOF_2026-08-08.md:JC-LOAD` | 31 | Declared NOT consumed (both shards, independently) | s1+s2 | **DEDUP**
EFF.HE3.16	EFF.HE6.05	stmt-dep	B	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 32 | `HE6_PROOF_2026-08-08.md:HE3-1` | 1 | **Reverse edge: the resultant identity** | s1 | —
EFF.HE3.16	EFF.HE6.13	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 23 | `HE6_PROOF_2026-08-08.md:LEMMA HE6-1L` | 4 | The mechanism HE3-1L back-propagates | s1 | —
EFF.HE3.16	EFF.HE6.15	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3-s1of2.md | 3.1 Verified import/XREF designations | 22 | `HE6_PROOF_2026-08-08.md:HE6-0″` | 7 | **The single most load-bearing citation** — the ξ-form slot lemma
EFF.HE3.16	EFF.HE6.17	stmt-dep	B	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 28 | `HE6_PROOF_2026-08-08.md:HE3-0` | 9 | **Reverse edge: HE6 consumes HE3-0** | s1 | —
EFF.HE3.16	EFF.HE6.24	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 26 | `HE6_PROOF_2026-08-08.md:HE6-0′` | 5 | The ℓ ≥ 2 residue repair form | s1 | —
EFF.HE3.16	EFF.HE6.29	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 27 | `HE6_PROOF_2026-08-08.md:HE6-2″` | 2 | HE6's own re-proof of HE3-0(iii)'s ℓ ≥ 2 read (not consumed) | s1 | —
EFF.HE3.16	EFF.HE6.30	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 24 | `HE6_PROOF_2026-08-08.md:LEMMA HE6-3` | 12 | The (SEP)-free slope counts; independent cover for N1 / HE6's frozen battery, 
EFF.HE3.16	EFF.HE6.31	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 25 | `HE6_PROOF_2026-08-08.md:LEMMA HE6-5` | 5 | The template for HE3-6 | s1 | —
EFF.HE3.16	EFF.HE6.33	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 30 | `HE6_PROOF_2026-08-08.md:HE3-2(b)` | 1 | **Reverse edge: the above-λ clause pin** | s1 | —
EFF.HE3.16	EFF.HE7.03	stmt-dep	B	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 33 | `HE7_PROOF_2026-08-08.md:HE3-3` | 2 | **Reverse edge: the (★) convex duality** | s1 | —
EFF.HE3.16	EFF.HE7.65	stmt-dep	B	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-HE3-s2of2.md | 3.1 Verified import/XREF designations | 14 | `HE7_PROOF_2026-08-08.md:HE3-BOX-6` | 12 | **Reverse edge: HE7 consumes the box** — omitted from HE3's consumer trace
EFF.HE3.16	EFF.SIGMALAW.07	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 35 | `SIGMALAW_PROOF_2026-08-08.md:(EC-q)` | 26 | Declared NOT consumed | s1 | —
EFF.HE3.16	EFF.T2.25	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 45 | `T2_SIGMA_LADDER_MASTER_2026-08-12.md:HE6-FAMILY` | 61 | Ditto | s2 | —
EFF.HE3.16	EFF.T2.49	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 44 | `T2_SIGMA_LADDER_MASTER_2026-08-12.md:HE6-SLOT-SEAM` | 56 | A co-certifier of the same retirement | s2 | —
EFF.HE3.16	EFF.T2.63	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 46 | `T2_SIGMA_LADDER_MASTER_2026-08-12.md:HE6-PROOF` | 66 | Ditto | s2 | —
EFF.HE3.16	EFF.W11.03	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 42 | `W11_PROOF_2026-08-08.md:W-11` | 18 | The supplier stack row (not consumed) | s2 | —
EFF.HE3.16	EFF.W12.s1of2.12	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 41 | `W12_PROOF_2026-08-08.md:W-12.D` | 19 | The supplier stack row | s2 | —
EFF.HE3.16	EFF.W12.s2of2.01	stmt-dep	B	OPEN	xref	from:gov,to:stmt	default	EFF-HE3-s2of2.md | 3.1 Verified import/XREF designations | 15 | `W12_PROOF_2026-08-08.md:w12_checks` | 8 | The pinned σ-oracle question HE-SIG reuses
EFF.HE3.16	EXT:CODEX_HE3PE1_2026-08-08.md	stmt-dep	B	OPEN	xref	from:gov,to:ext	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 37 | `CODEX_HE3PE1_2026-08-08.md:HE3` | 15 | The uncounted Codex pass; source of the (SEP) counterexample / the uncounted compos
EFF.HE3.16	EXT:DULEMMA_PROOF_2026-08-08.md	stmt-dep	B	OPEN	xref	from:gov,to:ext	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 36 | `DULEMMA_PROOF_2026-08-08.md:DULEMMA` | 1 | Declared NOT consumed | s1 | —
EFF.HE3.16	HYP.81	stmt-dep	B	OPEN	ledger-index	from:gov,to:ledger	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 38 | `spec/HYPOTHESIS_LEDGER.md:HYP.81` | 10 | The ledger row for `[GENHN-HE(μ≥3)]` | s1 | —
EFF.HE3.34	EFF.GENHN.42	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 11 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-T(b)` | 11 | Cited at `.34`'s stage-CS step — the lemma GENHN later REFUTED (source 
EFF.HE3.34	EFF.T2.25	stmt-dep	B	OPEN	xref	from:exact,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 43 | `T2_SIGMA_LADDER_MASTER_2026-08-12.md:HE3-A-PROOF` | 65 | **Reverse edge: T2's `(MP1′)` retirement rests on HE3's stage-α p
EFF.HE3.34	EFF.T2.61	stmt-dep	B	OPEN	xref	from:exact,to:stmt	default	EFF-HE3.md | 5.1 Consumer-direction ledger (mathematical supply versus append/consumption protocol, kept strictly distinct per the header's predicate split) | **T2 (accepted, 2/2)** | **`HE3-A-PROOF` 
EFF.HE3.36	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 6 | `GENHN_PROOF_2026-08-08.md:THEOREM GENHN.C` | 11 | Consumed as a CROSS-CHECK only, re-derived at `.36` / the μ = 2 dictionar
EFF.HE3.37	EFF.GENHN.38	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 13 | `GENHN_PROOF_2026-08-08.md:GENHN-3(a)` | 11 | Lift-stability iff dv < e₁N / consumed by HE3-5 (`.37`) and R8-1 (`.67`) | s1
EFF.HE3.39	EFF.GENHN.11	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 5 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-4` | 3 | Declared NOT consumed — the fence at `.04` / declared NOT consumed at `.39` 
EFF.HE3.39	EFF.GENHN.50	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 10 | `GENHN_PROOF_2026-08-08.md:GENHN-BOX-2` | 5 | The W-9 weld face declared NOT inherited / absent from HE3's σ chain (`.39`) 
EFF.HE3.40	EFF.GENHN.52	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 9 | `GENHN_PROOF_2026-08-08.md:GENHN-BOX-4` | 3 | The same perimeter as a box; HE3-BOX-2 (`.40`) inherits it | s1+s2 | **DEDUP**
EFF.HE3.41	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 1 | `GENHN_PROOF_2026-08-08.md:THEOREM GENHN.CLASS` | 7 | The genre datum, consumed as the definition layer / the genre notation
EFF.HE3.46	EFF.GENHN.23	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 2 | `GENHN_PROOF_2026-08-08.md:LEMMA GENHN-1` | 4 | The Φ′-development and (pre-correction) the node / the digit bijection legit
EFF.HE3.48	EFF.T2.31	stmt-dep	B	OPEN	xref	from:exact,to:gov	statement-hit	EFF-HE3.md | 5.1 Consumer-direction ledger (mathematical supply versus append/consumption protocol, kept strictly distinct per the header's predicate split) | W-12 | `w12_checks` (8) | `.48` | HE-SIG 
EFF.HE3.52	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 6 | `GENHN_PROOF_2026-08-08.md:THEOREM GENHN.C` | 11 | Consumed as a CROSS-CHECK only, re-derived at `.36` / the μ = 2 dictionar
EFF.HE3.52	EFF.W12.s2of2.01	stmt-dep	B	OPEN	xref	from:exact,to:stmt	default	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 40 | `W12_PROOF_2026-08-08.md:w12_checks` | 8 | The pinned σ-oracle question HE-SIG (`.52`) reuses | s2 | —
EFF.HE3.65	EFF.GENHN.24	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 14 | `GENHN_PROOF_2026-08-08.md:ERRATUM 2026-08-08` | 1 | GENHN's `[r1]` node erratum, consumed at `.11`(iii) / the GENHN corner
EFF.HE3.67	EFF.GENHN.38	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 13 | `GENHN_PROOF_2026-08-08.md:GENHN-3(a)` | 11 | Lift-stability iff dv < e₁N / consumed by HE3-5 (`.37`) and R8-1 (`.67`) | s1
EFF.HE3.68	EFF.GENIND.24	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 20 | `GENIND_PROOF_2026-08-08.md:LEMMA GENIND-3` | 6 | Sibling fibration for embedded genres; also consumed by R8-2 (`.68`) / th
EFF.HE3.71	EFF.HE6.15	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE3.md | 4. XREF verification ledger (consolidated, deduplicated) | 22 | `HE6_PROOF_2026-08-08.md:HE6-0″` | 7 | The single most load-bearing citation — the ξ-form slot lemma / the ξ-form lemma R8-
EFF.HE6.04	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | GENHN | LEMMA GENHN-1 (stage ring, node) | @ HEAD | `.04` | frame
EFF.HE6.04	EFF.GENHN.23	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X1 | `GENHN_PROOF_2026-08-08.md` | `LEMMA GENHN-1` | 4 | `.04`
EFF.HE6.04	EFF.GENHN.27	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X2 | `GENHN_PROOF_2026-08-08.md` | `LEMMA GENHN-2` | 2 | `.04`, `.15`, `.25`
EFF.HE6.04	EFF.GENHN.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X3 | `GENHN_PROOF_2026-08-08.md` | `GENHN-3` | 21 | `.04`
EFF.HE6.05	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE3 | DEFINITION 1/2, LEMMA HE3-0, LEMMA HE3-1, the THEOREM HE3.A assembly, COROLLARY HE3.B | `7a95449` | `.05`, `.10`, `.16`, `.32` | YES
EFF.HE6.05	EFF.HE3.13	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X9 | `HE3_PROOF_2026-08-08.md` | `DEFINITION 1` | 13 | `.05`, `.10`
EFF.HE6.05	EFF.HE3.15	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X10 | `HE3_PROOF_2026-08-08.md` | `DEFINITION 2` | 3 | `.05`
EFF.HE6.05	EFF.HE3.17	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X8 | `HE3_PROOF_2026-08-08.md` | `COROLLARY HE3.B` | 8 | `.05`, `.19`
EFF.HE6.05	EFF.HE3.22	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X6 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-1` | 32 | `.05`
EFF.HE6.05	EFF.HE3.25	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X5 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-0` | 7 | `.05`, `.16`, `.23`, `.29`
EFF.HE6.05	EFF.HE3.34	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X7 | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A` | 17 | `.05`, `.18`, `.19`, `.31`, `.32`
EFF.HE6.06	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.07	EFF.GENHN.33	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X4 | `GENHN_PROOF_2026-08-08.md` | `GENHN-4` | 6 | `.07` (non-import)
EFF.HE6.07	EFF.HE3.44	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X11 | `HE3_PROOF_2026-08-08.md` | `HE3-BOX-6` | 12 | `.07`, `.18`, `.20`, `.30`, `.35`
EFF.HE6.10	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE3 | DEFINITION 1/2, LEMMA HE3-0, LEMMA HE3-1, the THEOREM HE3.A assembly, COROLLARY HE3.B | `7a95449` | `.05`, `.10`, `.16`, `.32` | YES
EFF.HE6.10	EFF.HE3.13	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X9 | `HE3_PROOF_2026-08-08.md` | `DEFINITION 1` | 13 | `.05`, `.10`
EFF.HE6.12	EFF.HE7.19	proof-dep	B	OPEN	xref	from:exact,to:stmt	derivation-hit	EFF-HE6.md | 4.2 Supplier designations | X15 | `HE7_PROOF_2026-08-08.md` | `LEMMA HE7-L1` | 12 | `.12`, `.13`, `.39`
EFF.HE6.13	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE7 | §S4.1's exact-set argument | — | `.13` (the proof of HE6-1L is HE7's) | YES
EFF.HE6.13	EFF.HE7.09	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X16 | `HE7_PROOF_2026-08-08.md` | `HE6` | 209 | `.13`, `.38`, `.39`
EFF.HE6.13	EFF.HE7.132	proof-dep	B	OPEN	xref	from:exact,to:stmt	derivation-hit	EFF-HE6.md | 4.2 Supplier designations | X17 | `HE7_PROOF_2026-08-08.md` | the landing heading `Dated correction (2026-08-09, from HE6 PE2 F-1)` | **1** | `.13` — the verified cross-note landing
EFF.HE6.13	EFF.HE7.19	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X15 | `HE7_PROOF_2026-08-08.md` | `LEMMA HE7-L1` | 12 | `.12`, `.13`, `.39`
EFF.HE6.15	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | GENHN | LEMMA GENHN-2 (the slot lemma) | @ HEAD | `.15` **only** (then everything through it) | YES — “the one load-bearing import”
EFF.HE6.15	EFF.GENHN.27	proof-dep	B	OPEN	xref	from:exact,to:stmt	derivation-hit	EFF-HE6.md | 4.2 Supplier designations | X2 | `GENHN_PROOF_2026-08-08.md` | `LEMMA GENHN-2` | 2 | `.04`, `.15`, `.25`
EFF.HE6.15	EFF.HE3.16	stmt-dep	B	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-HE3.md | Sample re-verification (10 of 46, grep-rerun at merge time against the working tree — MUST include both reverse-edge designations per the merge charge) | `HE6_PROOF_2026-08-08.md:HE6-0″` 
EFF.HE6.16	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE3 | DEFINITION 1/2, LEMMA HE3-0, LEMMA HE3-1, the THEOREM HE3.A assembly, COROLLARY HE3.B | `7a95449` | `.05`, `.10`, `.16`, `.32` | YES
EFF.HE6.16	EFF.HE3.25	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X5 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-0` | 7 | `.05`, `.16`, `.23`, `.29`
EFF.HE6.17	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.17	EFF.HE3.32	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X13 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-4` | 15 | `.17`, `.32`, `.34`
EFF.HE6.18	EFF.HE3.34	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X7 | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A` | 17 | `.05`, `.18`, `.19`, `.31`, `.32`
EFF.HE6.18	EFF.HE3.44	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X11 | `HE3_PROOF_2026-08-08.md` | `HE3-BOX-6` | 12 | `.07`, `.18`, `.20`, `.30`, `.35`
EFF.HE6.19	EFF.HE3.17	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X8 | `HE3_PROOF_2026-08-08.md` | `COROLLARY HE3.B` | 8 | `.05`, `.19`
EFF.HE6.19	EFF.HE3.34	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X7 | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A` | 17 | `.05`, `.18`, `.19`, `.31`, `.32`
EFF.HE6.19	EFF.HE6R1.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X21 | `HE6R1_RECON_2026-08-08.md` | `HE6R1-T-CRACK` | 2 | `.19`, `.36`
EFF.HE6.20	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.20	EFF.HE3.44	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X11 | `HE3_PROOF_2026-08-08.md` | `HE3-BOX-6` | 12 | `.07`, `.18`, `.20`, `.30`, `.35`
EFF.HE6.23	EFF.HE3.25	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X5 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-0` | 7 | `.05`, `.16`, `.23`, `.29`
EFF.HE6.24	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | classical | resultant symmetry; the ultrametric inequality; uniqueness of `v`; convex duality (★) | — | `.30`, `.24`, `.31`, `.25` | YES
EFF.HE6.25	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | classical | resultant symmetry; the ultrametric inequality; uniqueness of `v`; convex duality (★) | — | `.30`, `.24`, `.31`, `.25` | YES
EFF.HE6.25	EFF.GENHN.27	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X2 | `GENHN_PROOF_2026-08-08.md` | `LEMMA GENHN-2` | 2 | `.04`, `.15`, `.25`
EFF.HE6.29	EFF.HE3.25	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X5 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-0` | 7 | `.05`, `.16`, `.23`, `.29`
EFF.HE6.30	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | classical | resultant symmetry; the ultrametric inequality; uniqueness of `v`; convex duality (★) | — | `.30`, `.24`, `.31`, `.25` | YES
EFF.HE6.30	EFF.HE3.16	stmt-dep	B	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-HE3.md | Sample re-verification (10 of 46, grep-rerun at merge time against the working tree — MUST include both reverse-edge designations per the merge charge) | `HE6_PROOF_2026-08-08.md:LEMMA HE
EFF.HE6.30	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.30	EFF.HE3.44	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X11 | `HE3_PROOF_2026-08-08.md` | `HE3-BOX-6` | 12 | `.07`, `.18`, `.20`, `.30`, `.35`
EFF.HE6.31	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | classical | resultant symmetry; the ultrametric inequality; uniqueness of `v`; convex duality (★) | — | `.30`, `.24`, `.31`, `.25` | YES
EFF.HE6.31	EFF.HE3.34	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X7 | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A` | 17 | `.05`, `.18`, `.19`, `.31`, `.32`
EFF.HE6.32	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE3 | DEFINITION 1/2, LEMMA HE3-0, LEMMA HE3-1, the THEOREM HE3.A assembly, COROLLARY HE3.B | `7a95449` | `.05`, `.10`, `.16`, `.32` | YES
EFF.HE6.32	EFF.HE3.32	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X13 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-4` | 15 | `.17`, `.32`, `.34`
EFF.HE6.32	EFF.HE3.34	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X7 | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A` | 17 | `.05`, `.18`, `.19`, `.31`, `.32`
EFF.HE6.33	EFF.GENHN.07	stmt-dep	B	OPEN	xref	from:exact,to:gov	default	EFF-HE6.md | 5.1 What HE6 consumes (forward edges) | HE3 | HE3-2(b) + HE3-3 (the stage-α class size) | `7a95449` | `.33` | YES, at the ℓ = 1 repeated-linear node
EFF.HE6.33	EFF.HE3.06	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X14 | `HE3_PROOF_2026-08-08.md` | `HE3-2(b)` | 14 | `.33`
EFF.HE6.33	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.34	EFF.HE3.32	proof-dep	B	OPEN	xref	from:exact,to:stmt	derivation-hit	EFF-HE6.md | 4.2 Supplier designations | X13 | `HE3_PROOF_2026-08-08.md` | `LEMMA HE3-4` | 15 | `.17`, `.32`, `.34`
EFF.HE6.35	EFF.HE3.29	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X12 | `HE3_PROOF_2026-08-08.md` | `HE3-3` | 15 | `.06`, `.17`, `.20`, `.30`, `.33`, `.35`
EFF.HE6.35	EFF.HE3.44	stmt-dep	B	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-HE6.md | 4.2 Supplier designations | X11 | `HE3_PROOF_2026-08-08.md` | `HE3-BOX-6` | 12 | `.07`, `.18`, `.20`, `.30`, `.35`
